Open Inventory;//name---------------------------------------
	0;//identifier
	0;//item class
	0.000000;//weight
	This item is used to open the inventory when the I key is pressed.;//short description
	none;//first pick up text
	0.500000;//size on map
	0;//show on radar 0=does not show, 1=show on scanner, 2=show even without scanner
	0;//particle to shown on radar
	0;//visible in inventory 0=no (can only be used via quick keys), 1=yes
	prop1.png;//texture name
	-1;//wielded script,-1=nothing, only applicable for wieldable items
	-1;//wielded item disabling script, -1=nothing, this script is only checked for conditions while the item is wielded, if the conditions prove false, the item is unwielded
	0;//show help text for conditions
	begin_wield_slots;
	end_wield_slots;
	begin_effects_block;
		none;//event text-----------------------Open Inventory I
			none;//event failure text
			inventory.wav;//sound, none for nothing
			0;//vanishes after event, 0=no, 1=yes
			-1;//use key
			I;//quick key
			begin_conditions;
			end_conditions;
			begin_effects;
				62;//effect number-----------------------Open Inventory
					1.000000;//parameter1
					0.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
			end_effects;
		none;//event text-------------------------Open Inventory X
			none;//event failure text
			inventory.wav;//sound, none for nothing
			0;//vanishes after event, 0=no, 1=yes
			-1;//use key
			X;//quick key
			begin_conditions;
			end_conditions;
			begin_effects;
				62;//effect number-----------------------Open Inventory
					1.000000;//parameter1
					0.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
			end_effects;
		none;//event text-------------------------Open Inventory M
			none;//event failure text
			inventory.wav;//sound, none for nothing
			0;//vanishes after event, 0=no, 1=yes
			-1;//use key
			X;//quick key
			begin_conditions;
			end_conditions;
			begin_effects;
				52;//effect number-----------------------Switch to Traits Inventory
					15.000000;//parameter1
					0.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
				62;//effect number-----------------------Open Inventory
					1.000000;//parameter1
					0.000000;//parameter2
					0.000000;//parameter3
					0.000000;//parameter4
			end_effects;
	end_effects_block;
	begin_combinations;
	end_combinations;
Industrial Backpack;//name---------------------------------------
  1;//identifier
  0;//item class
  4.000000;//weight
  A large industrial backpack. I can carry more items with this on my back.;//short description
  none;//first pick up text
  0.300000;//size on map
  2;//show on radar 0=does not show, 1=show on scanner, 2=show even without scanner
  0;//particle to shown on radar
  1;//visible in inventory 0=no (can only be used via quick keys), 1=yes
  backpack.png;//texture name
  -1;//wielded script,-1=nothing, only applicable for wieldable items
